20051208 01:00,6.7609,6.695,6.7683,6.7156,0,6.7659,6.6975,6.7733,6.7206,0
20051209 01:00,6.7159,6.6923,6.7458,6.6953,0,6.7209,6.6973,6.7508,6.7003,0
20051212 01:00,6.6956,6.6317,6.7108,6.6442,0,6.7006,6.6342,6.7138,6.6492,0
20051213 01:00,6.6442,6.592,6.6962,6.6022,0,6.6492,6.597,6.6992,6.6072,0
20051214 01:00,6.6026,6.5882,6.6518,6.6297,0,6.6076,6.5912,6.6568,6.6347,0
20051215 01:00,6.6305,6.6065,6.6703,6.6392,0,6.6355,6.6095,6.6733,6.6442,0
20051216 01:00,6.6395,6.6034,6.659,6.6357,0,6.6445,6.6064,6.662,6.6407,0
20051219 01:00,6.6366,6.6298,6.6934,6.6807,0,6.6416,6.6348,6.6969,6.6857,0
20051220 01:00,6.681,6.6782,6.8002,6.7794,0,6.686,6.6832,6.8052,6.7844,0
20051221 01:00,6.7797,6.7606,6.8226,6.7817,0,6.7847,6.7656,6.8261,6.7867,0
20051222 01:00,6.7814,6.7576,6.805,6.7735,0,6.7864,6.7611,6.8085,6.7785,0
20051223 01:00,6.7741,6.7432,6.7998,6.7642,0,6.7791,6.7582,6.8033,6.7792,0
20051226 01:00,6.7633,6.7512,6.7815,6.7755,0,6.7783,6.7662,6.7965,6.7905,0
20051227 01:00,6.7755,6.7524,6.7844,6.7706,0,6.7905,6.7574,6.7956,6.7756,0
20051228 01:00,6.7709,6.7196,6.8068,6.7775,0,6.7759,6.7246,6.8118,6.7825,0
20051229 01:00,6.7775,6.7464,6.7867,6.7489,0,6.7825,6.7539,6.7917,6.7564,0
20051230 01:00,6.7485,6.731,6.7806,6.7372,0,6.756,6.7455,6.7881,6.7522,0
20060102 01:00,6.7375,6.7118,6.7514,6.7135,0,6.7525,6.7193,6.7664,6.721,0
20060103 01:00,6.7135,6.5921,6.7325,6.6057,0,6.721,6.5971,6.7355,6.6107,0
20060104 01:00,6.6054,6.5187,6.6187,6.5582,0,6.6104,6.5212,6.6237,6.5632,0
20060105 01:00,6.5582,6.5364,6.5731,6.5495,0,6.5632,6.5395,6.5756,6.5545,0
20060106 01:00,6.5497,6.5014,6.5681,6.5192,0,6.5547,6.5064,6.5706,6.5242,0
20060109 01:00,6.5195,6.5157,6.6132,6.6037,0,6.5245,6.5207,6.6182,6.6087,0
20060110 01:00,6.6032,6.5737,6.6471,6.635,0,6.6082,6.5762,6.6521,6.64,0
20060111 01:00,6.6368,6.612,6.6718,6.6184,0,6.6418,6.617,6.6743,6.6234,0
20060112 01:00,6.6187,6.6103,6.7185,6.6863,0,6.6237,6.6153,6.721,6.6913,0
20060113 01:00,6.6863,6.6039,6.7018,6.6206,0,6.6913,6.6189,6.7043,6.6256,0
20060116 01:00,6.6209,6.6188,6.6816,6.6607,0,6.6259,6.6213,6.6866,6.6657,0
20060117 01:00,6.6602,6.648,6.7183,6.6946,0,6.6652,6.653,6.7233,6.6996,0
20060118 01:00,6.6949,6.6706,6.7561,6.7341,0,6.6999,6.6731,6.7586,6.7391,0
